GeneName	3 Cell-line mixture-Bulk	3 Cell-line mixture-Bulk 2
RNU6-262P	0.0	0.0
MCAM	424.999999999999	424.999999999999
MIR6756	0.0	0.0
RNF26	7275.0	7275.0
RP11-334E6.10	0.0	0.0
MFRP	1.47132	1.47132
C1QTNF5	91.5286	91.5286
USP2	516.00072	516.00072
RP11-334E6.3	0.0	0.0
USP2-AS1	73.9999	73.9999
RP11-334E6.2	0.0	0.0
RP11-334E6.4	0.0	0.0
THY1	5243.89091	5243.89091
RP11-334E6.12	470.11	470.11
DUXAP5	0.0	0.0
KRT8P7	4.00151	4.00151
RP11-196E1.3	1.0	1.0
PVRL1	15937.9699	15937.9699
RNU6-1123P	0.0	0.0
CTD-2523D13.1	0.0	0.0
CTD-2523D13.2	62.0	62.0
RP11-215D10.1	0.0	0.0
AP001994.1	0.0	0.0
RP11-831A10.2	0.0	0.0
RP11-831A10.1	0.0	0.0
TRIM29	13148.99555	13148.99555
AP000679.2	0.0	0.0
OAF	2364.999	2364.999
POU2F3	657.0	657.0
RP11-778O17.4	0.0	0.0
TMEM136	483.99966	483.99966
ARHGEF12	23827.9602499999	23827.9602499999
GRIK4	7.0	7.0
TCEB1P22	0.0	0.0
RP11-640N11.2	0.0	0.0
HMGB1P42	0.0	0.0
GRIK4_3p_UTR	0.0	0.0
TBCEL	1644.9962	1644.9962
AP000646.1	0.0	0.0
TECTA	78.0	78.0
RP11-775A1.2	0.0	0.0
RPS4XP12	0.0	0.0
SC5D	10295.0044	10295.0044
BMPR1APS2	311.789	311.789
RP11-142I2.1	0.0	0.0
RP11-730K11.1	4.0	4.0
SORL1	9356.00467	9356.00467
RNU6-256P	0.0	0.0
RP11-166D19.1	1114.9997999	1114.9997999
MIR125B1	0.0	0.0
BLID	1.0	1.0
MIRLET7A2	0.0	0.0
MIR100	0.0	0.0
MIR100HG	4.0	4.0
RP11-716H6.1	0.0	0.0
RP11-716H6.2	0.0	0.0
RNU4ATAC10P	0.0	0.0
RNU4ATAC5P	0.0	0.0
RNU6-592P	0.0	0.0
GLULP3	0.0	0.0
RP11-266E8.2	0.0	0.0
UBASH3B	8976.00119999999	8976.00119999999
CRTAM	1.0	1.0
C11orf63	260.00024	260.00024
RNU4-23P	0.0	0.0
ATP5F1P5	4.0003	4.0003
BSX	0.0	0.0
RP11-335F8.2	1.0	1.0
RPL34P23	0.0	0.0
RPS26P43	0.0	0.0
RPL31P47	0.0	0.0
HSPA8	230549.58546	230549.58546
SNORD14E	0.0	0.0
SNORD14D	0.0	0.0
SNORD14C	0.0	0.0
CLMP	3911.997	3911.997
RP11-762B21.5	0.0	0.0
CTD-2216M2.1	0.0	0.0
RP11-109E10.1	0.0	0.0
RP11-109E10.2	0.0	0.0
MIR4493	0.0	0.0
AP000783.1	44.0	44.0
LINC01059	18.0	18.0
GRAMD1B	1535.0004	1535.0004
SF3A3P2	4.01286	4.01286
SCN3B	10.0	10.0
RP11-634B22.4	0.0	0.0
AP000868.1	0.0	0.0
ZNF202	1881.99684	1881.99684
OR6X1	0.0	0.0
RNU1-21P	0.0	0.0
OR6M1	0.0	0.0
OR6M2P	0.0	0.0
OR6M3P	0.0	0.0
TMEM225	0.0	0.0
OR8D4	0.0	0.0
OR4D5	0.0	0.0
OR6T1	0.0	0.0
OR10S1	0.0	0.0
OR10G6	0.0	0.0
OR10G5P	0.0	0.0
OR10G4	0.0	0.0
OR10G9	0.0	0.0
OR10G8	0.0	0.0
OR10G7	0.0	0.0
OR10D5P	0.0	0.0
OR10D4P	0.0	0.0
OR10N1P	0.0	0.0
VWA5A	296.99952	296.99952
OR10D1P	0.0	0.0
OR10D3	0.0	0.0
OR8F1P	0.0	0.0
OR8G3P	2.0	2.0
OR8G2P	0.0	0.0
OR8G7P	0.0	0.0
OR8G1	0.0	0.0
OR8G5	11.0	11.0
SLC5A4P1	0.0	0.0
OR8D1	2.0	2.0
OR8D2	0.0	0.0
OR8B7P	0.0	0.0
OR8B6P	0.0	0.0
OR8B5P	0.0	0.0
OR8B1P	0.0	0.0
OR8C1P	0.0	0.0
OR8B2	0.0	0.0
OR8B3	0.0	0.0
OR8X1P	0.0	0.0
OR8B4	0.0	0.0
OR8B8	0.0	0.0
OR8A2P	0.0	0.0
OR8B9P	0.0	0.0
OR8B10P	0.0	0.0
OR8A3P	0.0	0.0
RP11-728D14.6	0.0	0.0
OR8B12	0.0	0.0
OR8A1	8.0	8.0
OR8Q1P	0.0	0.0
PANX3	11.0	11.0
TBRG1	2404.70691	2404.70691
SIAE	1588.11392999999	1588.11392999999
RNA5SP352	0.0	0.0
AP001524.1	0.0	0.0
SPA17	483.176	483.176
NRGN	341.0	341.0
RP11-677M14.2	4.0	4.0
VSIG2	14.0	14.0
ESAM	264.9996	264.9996
RP11-677M14.3	117.0	117.0
MSANTD2	1090.81775	1090.81775
AP000866.1	10.0	10.0
RP11-677M14.6	5.0	5.0
RP11-677M14.7	108.1824	108.1824
RP11-677M14.5	7.0	7.0
ROBO3	41.9999599999999	41.9999599999999
RP11-664I21.5	0.0	0.0
ROBO4	5.987313	5.987313
RP11-664I21.6	0.0126865	0.0126865
HEPACAM	0.0	0.0
HEPN1	0.0	0.0
CCDC15	324.99974	324.99974
SLC37A2	47.99998	47.99998
TMEM218	391.999654999999	391.999654999999
KRT18P59	22.00001	22.00001
RP11-687M24.4	0.0	0.0
PKNOX2-AS1	0.0	0.0
PKNOX2	5.999998	5.999998
RP11-687M24.7	0.0	0.0
RP11-687M24.8	0.0	0.0
RNU6-321P	0.0	0.0
FEZ1	434.99964	434.99964
AP000708.1	0.0	0.0
EI24	15898.95725	15898.95725
STT3A-AS1	2.0	2.0
RNU6-1156P	0.0	0.0
STT3A	21454.03399	21454.03399
CHEK1	6761.00052999999	6761.00052999999
RNU2-35P	0.0	0.0
ACRV1	16.00001	16.00001
PATE1	0.0	0.0
PATE2	8.0	8.0
PATE3	0.0	0.0
PATE4	5.0	5.0
RP11-680F20.10	3.0	3.0
HYLS1	3922.0	3922.0
PUS3	1015.99958999999	1015.99958999999
RP11-680F20.9	0.0	0.0
DDX25	5.0	5.0
RP11-680F20.5	0.0	0.0
RP11-680F20.4	0.0	0.0
RP11-680F20.6	0.0	0.0
CDON	775.08121	775.08121
RP11-680F20.12	52.9193	52.9193
NAP1L1P1	12.0306	12.0306
RP11-673E11.2	0.0	0.0
RP11-50B3.2	0.0	0.0
RP11-50B3.1	0.0	0.0
RPUSD4	2292.40079999999	2292.40079999999
RP11-50B3.4	2.0	2.0
FAM118B	1777.60042	1777.60042
RNU4-86P	0.0	0.0
RN7SL351P	0.0	0.0
SRPR	18183.03788	18183.03788
FOXRED1	3387.00120999999	3387.00120999999
RPL35AP26	0.0	0.0
TIRAP	1310.46439	1310.46439
RP11-712L6.7	0.0	0.0
RP11-712L6.5	13.5365	13.5365
DCPS	2684.0023	2684.0023
ST3GAL4-AS1	383.0004	383.0004
ST3GAL4	4499.99966	4499.99966
RP11-712L6.8	0.0	0.0
KIRREL3	379.999559999999	379.999559999999
KIRREL3-AS1	0.0	0.0
RP11-115C10.1	0.0	0.0
RP11-688I9.4	0.0	0.0
RP11-688I9.5	0.0	0.0
KIRREL3-AS2	0.0	0.0
MIR3167	0.0	0.0
RP11-688I9.2	0.0	0.0
KIRREL3-AS3	0.0	0.0
RP11-168K9.1	0.0	0.0
RP11-168K9.2	0.0	0.0
CTD-2234N14.2	0.0	0.0
CTD-2234N14.1	0.0	0.0
RP11-480C22.1	0.0	0.0
RN7SKP121	0.0	0.0
RN7SKP279	0.0	0.0
RP11-822P1.1	0.0	0.0
RP11-676M6.1	253.91	253.91
RP11-702B10.2	3.0	3.0
RP11-702B10.1	1.0	1.0
ETS1	5857.00357	5857.00357
MIR6090	0.0	0.0
RP11-1007G5.2	0.0	0.0
RP11-264E20.2	0.0	0.0
RP11-264E20.1	0.0	0.0
RP11-744N12.3	0.0	0.0
FLI1	101.99997	101.99997
SENCR	1.0	1.0
KCNJ1	2.0	2.0
RP11-740D6.3	0.0	0.0
KCNJ5	14.0	14.0
C11orf45	172.000399999999	172.000399999999
TP53AIP1	16.00002	16.00002
ARHGAP32	11979.01019	11979.01019
RNU6-876P	0.0	0.0
RNU6-874P	0.0	0.0
ZNF123P	0.0	0.0
BARX2	2017.99833999999	2017.99833999999
RPS27P20	0.0	0.0
RP11-237N19.3	0.0	0.0
LINC01395	2.0	2.0
RP11-507F16.1	0.0	0.0
TMEM45B	554.00006	554.00006
NFRKB	6136.00378	6136.00378
PRDM10	1917.99685999999	1917.99685999999
LINC00167	9.0	9.0
RP11-567M21.3	1.0	1.0
TCEB2P2	0.0	0.0
RP11-679I18.4	0.0	0.0
APLP2	72020.97729	72020.97729
RPL34P21	0.0	0.0
AP003041.1	0.0	0.0
ST14	20265.0453	20265.0453
ZBTB44	5950.9973	5950.9973
RP11-567O18.1	0.0	0.0
DDX18P5	0.0	0.0
RP11-121M22.1	7.0	7.0
ADAMTS8	2.0	2.0
ADAMTS15	42.0	42.0
RP11-535N6.2	0.0	0.0
BAK1P2	0.0	0.0
AP004371.1	0.0	0.0
MIR8052	0.0	0.0
C11orf44	0.0	0.0
PPP1R10P1	0.0	0.0
RP11-890B15.2	0.0	0.0
RP11-890B15.3	356.0	356.0
SNX19	8128.98544999999	8128.98544999999
RN7SL167P	0.0	0.0
AP002806.1	0.0	0.0
AP002856.4	0.0	0.0
AP002856.6	0.0	0.0
AP002856.7	0.0	0.0
AP002856.5	0.0	0.0
NTM	602.83722	602.83722
RNU6ATAC12P	0.0	0.0
AP003025.2	0.0	0.0
RP11-217L21.1	0.0	0.0
C11orf39	0.0	0.0
RP11-651K21.1	0.0	0.0
AP004372.1	6.0	6.0
RP11-697E14.2	0.0	0.0
NTM-IT	0.0	0.0
RP11-684N3.1	0.0	0.0
OPCML	17.16284	17.16284
RP11-654C20.1	0.0	0.0
OPCML-IT2	0.0	0.0
AP004782.1	0.0	0.0
AP003972.1	0.0	0.0
RP11-861E23.2	0.0	0.0
OPCML-IT1	0.0	0.0
AP005638.1	0.0	0.0
RP11-448P19.1	0.0	0.0
SPATA19	0.0	0.0
RP11-259P6.3	0.0	0.0
MIR4697HG	47.0	47.0
MIR4697	0.0	0.0
IGSF9B	68.99997	68.99997
RP11-713P17.5	0.0	0.0
RP11-713P17.3	5.0	5.0
RP11-713P17.4	4.0	4.0
JAM3	768.332874	768.332874
PTP4A2P2	1.00019	1.00019
NCAPD3	12542.32407	12542.32407
RP11-700F16.2	2.0	2.0
RP11-700F16.3	0.0	0.0
VPS26B	8092.3937	8092.3937
THYN1	2297.0003	2297.0003
ACAD8	2362.003	2362.003
GLB1L3	16.000006	16.000006
AP000859.4	0.0	0.0
GLB1L2	707.0003	707.0003
B3GAT1	1.0	1.0
RP11-627G23.1	0.0	0.0
AP004550.1	0.0	0.0
RP11-469N6.3	0.0	0.0
RP11-469N6.2	0.0	0.0
RP11-469N6.1	1.0	1.0
RP11-555G19.1	2.0	2.0
RP11-555G19.2	0.0	0.0
AP005135.2	0.0	0.0
DDX11L8	0.0	0.0
AC215219.2	0.0	0.0
AC215219.1	0.0	0.0
FAM138D	0.0	0.0
IQSEC3	3.000003	3.000003
RP11-598F7.3	0.0	0.0
RP11-598F7.4	0.0	0.0
RP11-598F7.5	1.0	1.0
RP11-598F7.6	0.0	0.0
SLC6A12	59.99997	59.99997
RP11-283I3.1	0.0	0.0
RP11-283I3.2	0.0	0.0
SLC6A13	0.0	0.0
RP11-283I3.4	0.0	0.0
RP11-283I3.6	153.0	153.0
KDM5A	5037.57424	5037.57424
CCDC77	1315.43425	1315.43425
B4GALNT3	2027.99567	2027.99567
NINJ2	21.27538	21.27538
RP5-1154L15.2	0.0	0.0
RNU7-103P	0.0	0.0
RP5-1154L15.1	0.0	0.0
RP11-218M22.1	177.7243	177.7243
RP11-218M22.2	0.0	0.0
WNK1	28682.03439	28682.03439
RNU4ATAC16P	0.0	0.0
RAD52	627.272712	627.272712
RP11-359B12.2	176.72807	176.72807
ERC1	5579.999464969	5579.999464969
HTR1DP1	1.0	1.0
RP5-951N9.1	0.0	0.0
RP5-951N9.2	0.0	0.0
LINC00942	10.0	10.0
WNT5B	987.00028	987.00028
FBXL14	881.99969	881.99969
MIR3649	0.0	0.0
ADIPOR2	13598.0011599999	13598.0011599999
RP11-288K12.1	4.0	4.0
RPS4XP14	2.0	2.0
CACNA2D4	11.0	11.0
LRTM2	13.0	13.0
RP5-1096D14.3	0.0	0.0
LINC00940	4.0	4.0
DCP1B	668.99965	668.99965
CACNA1C	348.58162	348.58162
RP5-1096D14.6	0.0	0.0
CACNA1C-IT1	0.0	0.0
CACNA1C-IT2	0.0	0.0
RP1-53O8.2	0.0	0.0
CACNA1C-AS4	0.0	0.0
CACNA1C-IT3	0.0	0.0
CACNA1C-AS3	0.0	0.0
AC007618.3	0.0	0.0
CACNA1C-AS2	2.0	2.0
CACNA1C-AS1	3.4187	3.4187
RP11-986G18.2	0.0	0.0
RP11-885B4.1	0.0	0.0
IQSEC3P1	0.0	0.0
RP11-885B4.2	0.0	0.0
RP4-816N1.1	0.0	0.0
CBX3P4	3.0	3.0
FKBP4	21252.90068	21252.90068
RP4-816N1.6	20.27619	20.27619
RP4-816N1.7	29.0842	29.0842
ITFG2	1207.8518	1207.8518
NRIP2	76.0	76.0
FOXM1	16375.9225	16375.9225
RHNO1	4649.00239	4649.00239
TULP3	4013.00285	4013.00285
RP11-372B4.3	7.0	7.0
RNU6-1315P	0.0	0.0
TEAD4	2670.99596999999	2670.99596999999
RP11-253E3.3	748.0	748.0
RP11-253E3.1	2.01641	2.01641
TSPAN9	4270.00091	4270.00091
TSPAN9-IT1	0.0	0.0
RP11-543P15.3	1.0	1.0
RP11-543P15.1	175.535	175.535
RP5-1063M23.1	7.0	7.0
RP5-1063M23.2	13.99999	13.99999
RP11-476M19.2	0.0	0.0
PRMT8	0.0	0.0
RP11-476M19.3	0.0	0.0
RP11-476M19.1	0.0	0.0
CRACR2A	817.00087	817.00087
RP5-1180D12.1	180.0	180.0
RNU6-174P	0.0	0.0
PARP11	357.999899999999	357.999899999999
OTUD4P1	26.2004	26.2004
RP11-664D1.1	0.0	0.0
RP11-320N7.2	1.0	1.0
HSPA8P5	5.00176	5.00176
RP11-320N7.1	0.0	0.0
CCND2-AS1	0.0	0.0
CCND2-AS2	0.0	0.0
CCND2	5.0	5.0
C12orf5	1199.995	1199.995
RP11-264F23.1	4.045	4.045
FGF23	0.0	0.0
FGF6	0.0	0.0
C12orf4	1715.00392999999	1715.00392999999
RAD51AP1	2291.9996	2291.9996
DYRK4	394.566859999999	394.566859999999
RP11-234B24.5	0.0	0.0
RP11-500M8.7	344.221	344.221
AKAP3	41.00005	41.00005
RP11-500M8.6	0.0	0.0
RP11-500M8.4	0.0	0.0
NDUFA9	4117.6975	4117.6975
RP11-234B24.6	319.51	319.51
RP11-234B24.2	1.0	1.0
GALNT8	0.0	0.0
RP11-234B24.4	0.0	0.0
KCNA6	0.0	0.0
RP3-377H17.2	0.0	0.0
KCNA1	0.0	0.0
RP11-429A20.3	0.0	0.0
RP11-429A20.4	0.0	0.0
RP11-429A20.2	0.0	0.0
KCNA5	0.0	0.0
RP11-319E16.1	0.0	0.0
RP11-1038A11.3	62.0	62.0
RP11-319E16.2	0.0	0.0
RP11-1038A11.2	0.0	0.0
RP11-1038A11.1	14.0	14.0
NTF3	39.00001	39.00001
ANO2	4.0	4.0
RP11-592H6.3	0.0	0.0
VWF	23.8571	23.8571
RN7SL69P	0.0	0.0
RP3-454B23.1	0.0	0.0
CD9	14543.9981	14543.9981
RP1-96H9.5	1.0	1.0
PLEKHG6	368.00013	368.00013
TNFRSF1A	8090.00329999999	8090.00329999999
RN7SL391P	0.0	0.0
SCNN1A	7491.81845999999	7491.81845999999
LTBR	9389.1811	9389.1811
RP1-102E24.8	53.0	53.0
RP1-102E24.1	1.0	1.0
RP1-102E24.9	0.0	0.0
CD27-AS1	1100.912	1100.912
CD27	6.0876	6.0876
TAPBPL	806.9869	806.9869
VAMP1	778.013099999999	778.013099999999
RP1-102E24.10	20.0	20.0
RP1-102E24.6	8.30591	8.30591
MRPL51	8370.009	8370.009
NCAPD2	20441.99979	20441.99979
SCARNA10	2.0	2.0
RP5-940J5.3	3.0	3.0
GAPDH	351981.486	351981.486
RP5-940J5.9	4995.49	4995.49
IFFO1	378.99974	378.99974
RP5-940J5.8	0.0	0.0
NOP2	6720.00336	6720.00336
CHD4	40321.08221	40321.08221
RP5-940J5.6	124.879	124.879
LPAR5	258.0	258.0
ACRBP	28.00003	28.00003
ING4	1402.0001	1402.0001
RP4-761J14.8	15.0601	15.0601
ZNF384	5877.93883	5877.93883
PIANP	33.0	33.0
RNU6-781P	0.0	0.0
RP4-761J14.9	1.0	1.0
COPS7A	4994.99954	4994.99954
RP4-761J14.10	11.0	11.0
MLF2	13447.0168	13447.0168
PTMS	9334.99549	9334.99549
LAG3	30.0	30.0
RN7SL380P	0.0	0.0
CD4	14.9999809999999	14.9999809999999
GPR162	6.0	6.0
P3H3	1066.00005	1066.00005
GNB3	43.14597	43.14597
CDCA3	3892.85519	3892.85519
USP5	11529.00137	11529.00137
TPI1	36882.6751	36882.6751
SPSB2	419.15797	419.15797
U47924.6	143.1392	143.1392
LRRC23	406.7027	406.7027
DSTNP2	148.0148	148.0148
U47924.32	4.0	4.0
ENO2	1508.99551	1508.99551
ATN1	19143.0208	19143.0208
C12orf57	2960.04283	2960.04283
U47924.31	190.958	190.958
RNU7-1	0.0	0.0
PTPN6	2581.99484999999	2581.99484999999
U47924.27	154.0	154.0
MIR200C	0.0	0.0
MIR141	0.0	0.0
U47924.29	2.0	2.0
PHB2	14380.73355	14380.73355
SCARNA12	6.27131	6.27131
EMG1	1962.175	1962.175
RP3-461F17.3	1126.979	1126.979
LPCAT3	3342.844444	3342.844444
C1S	853.00058	853.00058
RP3-461F17.1	0.0	0.0
RP3-461F17.2	0.0	0.0
C1R	741.678669999999	741.678669999999
C1RL	877.3377	877.3377
C1RL-AS1	453.36427	453.36427
ABC12-49244600F4.4	11.6188	11.6188
RNU6-485P	0.0	0.0
RBP5	39.00002	39.00002
RP11-273B20.1	73.0	73.0
CLSTN3	2805.00248	2805.00248
RP11-273B20.3	0.0	0.0
PEX5	2841.99792999999	2841.99792999999
RP11-185H22.1	0.0	0.0
ACSM4	2.0	2.0
CD163L1	497.000039999999	497.000039999999
RP11-157G21.2	555.674	555.674
CD163	3.99999799999999	3.99999799999999
GAPDHP31	0.0	0.0
NIFKP3	0.0	0.0
RP11-444J21.2	0.0	0.0
APOBEC1	0.0	0.0
GDF3	0.0	0.0
DPPA3	0.0	0.0
CLEC4C	0.0	0.0
NANOGNB	0.0	0.0
NANOG	0.0	0.0
SLC2A14	54.4838	54.4838
RP11-277J24.1	0.0	0.0
RP11-815D16.1	0.0	0.0
NANOGP1	2.70154	2.70154
RP11-277E18.2	0.298457	0.298457
SLC2A3	485.516179999999	485.516179999999
RP11-69M1.1	1.0	1.0
RP11-69M1.3	0.0	0.0
RP11-69M1.4	1.00007	1.00007
FOXJ2	4626.00185	4626.00185
C3AR1	1.0	1.0
RP11-69M1.6	29.0015	29.0015
NECAP1	2699.99874	2699.99874
CLEC4A	9.0	9.0
POU5F1P3	3.04868	3.04868
ZNF705A	0.0	0.0
GCSHP4	0.0	0.0
FAM66C	60.126867	60.126867
RP11-266K4.1	3.95692299999999	3.95692299999999
RP11-266K4.13	4.0	4.0
RP11-266K4.14	6.70781	6.70781
FAM90A1	3.0	3.0
ALG1L10P	0.0	0.0
FAM86FP	19.32105	19.32105
RP11-266K4.9	7.28821	7.28821
ENPP7P5	0.0	0.0
LINC00937	9.0	9.0
RP11-113C12.4	1.0	1.0
RP11-90D4.3	0.0	0.0
RP11-90D4.4	0.0	0.0
RPS3AP43	0.0	0.0
AC092865.1	0.0	0.0
RP11-113C12.8	0.0	0.0
OR7E140P	0.0	0.0
AC092865.2	0.0	0.0
OR7E148P	0.0	0.0
OR7E149P	0.0	0.0
CLEC6A	0.0	0.0
RP11-113C12.2	1.00081	1.00081
RNU6-275P	0.0	0.0
CLEC4D	0.0	0.0
RP11-561P12.2	0.0	0.0
CLEC4E	0.0	0.0
RP11-561P12.5	0.0	0.0
AICDA	0.0	0.0
RP11-438L7.1	0.0	0.0
RP11-438L7.3	15.0634	15.0634
MFAP5	221.000259999999	221.000259999999
RP11-20D14.3	0.0	0.0
RP11-20D14.4	0.0	0.0
RIMKLB	1444.76078	1444.76078
RPSAP51	0.0	0.0
A2ML1-AS1	0.0	0.0
RP11-20D14.6	8.99999	8.99999
A2ML1-AS2	0.0	0.0
A2ML1	156.000019999999	156.000019999999
PHC1	1589.83077	1589.83077
M6PR	9795.68754999999	9795.68754999999
KLRG1	9.0	9.0
RP11-259O18.4	0.0	0.0
HNRNPA1P34	0.0	0.0
RP11-436I9.3	0.0	0.0
LINC00612	5.0	5.0
A2M-AS1	43.337	43.337
A2M	9008.61138	9008.61138
KRT17P8	0.0	0.0
AC007436.1	0.0	0.0
RP11-436I9.6	0.0	0.0
PZP	8.051742	8.051742
TPT1P12	0.0	0.0
A2MP1	2.0	2.0
PTMAP4	0.0	0.0
LINC00987	3.24581	3.24581
RP11-118B22.4	0.0	0.0
RP11-22B23.1	990.263	990.263
RP11-22B23.2	0.0	0.0
RP13-735L24.1	10.0	10.0
RP11-599J14.2	2.49102	2.49102
CTD-2318O12.1	4.0	4.0
DDX12P	946.102	946.102
RP11-726G1.1	124.5043	124.5043
RP11-525E9.1	5.0098	5.0098
KLRB1	0.0	0.0
RNU6-700P	0.0	0.0
RP11-705C15.2	878.00013	878.00013
GOT2P3	4.00362	4.00362
RP11-705C15.5	0.0	0.0
RP11-705C15.4	4.0	4.0
RP11-705C15.3	303.0	303.0
CLEC2D	563.74878	563.74878
RP11-75L1.2	267.736	267.736
RP11-75L1.1	0.0	0.0
CLECL1	1.0	1.0
CD69	4.0	4.0
RP11-75L1.6	1.0	1.0
KLRF1	113.0	113.0
CLEC2B	483.000219999999	483.000219999999
RP11-290C10.1	0.0	0.0
KLRF2	0.0	0.0
CLEC2A	20.00003	20.00003
AC091814.2	0.0	0.0
AC091814.3	3.0	3.0
CLEC12A	18.00004	18.00004
CLEC1B	0.0	0.0
CLEC12B	1.0	1.0
RP11-133L14.5	0.0	0.0
CLEC9A	0.0	0.0
RP11-133L14.2	0.0	0.0
CLEC1A	33.99999	33.99999
RN7SKP161	0.0	0.0
HNRNPABP1	0.0	0.0
CLEC7A	1335.9994	1335.9994
OLR1	338.99979	338.99979
TMEM52B	163.000079999999	163.000079999999
GABARAPL1	1751.972337	1751.972337
RP11-656E20.5	0.0	0.0
KLRD1	0.0	0.0
RP11-277P12.10	0.0	0.0
RP11-277P12.9	0.0	0.0
RP11-277P12.20	7.33649	7.33649
KLRK1	0.0	0.0
KLRC4-KLRK1	1.0	1.0
KLRC4	0.0	0.0
KLRC3	0.0	0.0
RP11-277P12.6	2.0	2.0
KLRC2	0.0	0.0
KLRC1	0.0	0.0
EIF2S3L	309.59	309.59
SLC25A39P2	0.0	0.0
RP11-291B21.2	0.0	0.0
KLRAP1	61.00003	61.00003
MAGOHB	1854.00002	1854.00002
STYK1	290.99968	290.99968
YBX3	15468.94089	15468.94089
RP13-81N3.2	0.0	0.0
HSPE1P12	0.0	0.0
TAS2R7	0.0	0.0
TAS2R8	0.0	0.0
TAS2R9	0.0	0.0
PRH1	50.9180999999999	50.9180999999999
TAS2R10	4.0	4.0
RP11-144O23.8	3.0	3.0
PRR4	210.60491	210.60491
PRH1-PRR4	58.857	58.857
TAS2R12	1.08661	1.08661
TAS2R13	0.0	0.0
PRH2	0.0	0.0
TAS2R14	39.5005	39.5005
TAS2R15P	7.0	7.0
TAS2R50	3.0	3.0
TAS2R20	4.0	4.0
TAS2R19	2.0	2.0
TAS2R31	3.0	3.0
TAS2R63P	0.0	0.0
TAS2R46	0.0	0.0
TAS2R64P	2.0	2.0
TAS2R30	0.0	0.0
TAS2R43	0.0	0.0
RP11-673D15.7	0.0	0.0
TAS2R18	1.0	1.0
RP11-785H5.2	2.0	2.0
RP11-785H5.1	3200.04	3200.04
TAS2R42	1.0	1.0
RP11-144O23.22	0.0	0.0
RP11-711K1.8	0.0	0.0
PRB3	20.99997	20.99997
PRB4	0.0	0.0
PRB1	0.0	0.0
PRB2	5.0	5.0
RP11-711K1.7	0.0	0.0
AC078950.1	0.0	0.0
HIGD1AP8	0.0	0.0
RP11-434C1.4	0.0	0.0
RP11-434C1.5	0.0	0.0
DDX55P1	0.0	0.0
RP11-434C1.6	0.0	0.0
RP11-434C1.2	0.0	0.0
AC007450.1	0.0	0.0
RNU7-60P	0.0	0.0
LINC01252	39.0	39.0
ETV6	4962.00385	4962.00385
BCL2L14	28.99996	28.99996
RP11-267J23.4	1.78748	1.78748
LRP6	4222.00544	4222.00544
RP11-267J23.1	0.0	0.0
RNU6-545P	0.0	0.0
RP11-757G14.3	0.0	0.0
RNU6-318P	0.0	0.0
MANSC1	2241.9967	2241.9967
RP11-757G14.1	1.0	1.0
LOH12CR2	19.0	19.0
LOH12CR1	508.000499999999	508.000499999999
RP11-253I19.4	0.0	0.0
DUSP16	5862.00468	5862.00468
RP11-253I19.3	1.0	1.0
RP11-158N24.1	0.0	0.0
CREBL2	3381.002	3381.002
RPL21P136	0.0	0.0
RP11-180M15.6	6.0	6.0
GPR19	234.99991	234.99991
RP11-180M15.3	0.0	0.0
CDKN1B	6183.9962	6183.9962
RP11-180M15.7	54.0	54.0
RP11-180M15.4	0.0	0.0
APOLD1	994.7061	994.7061
MIR613	0.0	0.0
STX8P1	3.0	3.0
DDX47	4986.28852	4986.28852
RP11-59H1.1	0.0	0.0
RP11-392P7.1	6.00572	6.00572
RPL13AP20	39.7879	39.7879
GPRC5A	23294.9668	23294.9668
MIR614	0.0	0.0
RP11-392P7.6	131.82133	131.82133
GPRC5D	17.0	17.0
RP11-392P7.7	0.0	0.0
SNORD88	0.0	0.0
HEBP1	1941.18093	1941.18093
HTR7P1	417.0003	417.0003
RP11-377D9.3	3.0	3.0
RP11-377D9.1	0.0	0.0
KIAA1467	1551.00091	1551.00091
GSG1	14.0	14.0
EMP1	12427.99794	12427.99794
LINC01559	30.99997	30.99997
RNA5SP353	0.0	0.0
RNU6-590P	0.0	0.0
RP11-4N23.1	0.0	0.0
GRIN2B	1.0	1.0
RP11-4N23.4	0.0	0.0
AC007535.1	0.0	0.0
RN7SKP162	0.0	0.0
AC092470.1	0.0	0.0
RP11-72J9.1	0.0	0.0
RP11-298E10.1	0.0	0.0
RP11-134N1.2	1.0	1.0
MRPS18CP4	0.0	0.0
RNU6-491P	0.0	0.0
GNAI2P1	0.0	0.0
RPL30P11	2.0	2.0
ATF7IP	9801.99475	9801.99475
PLBD1	923.7183	923.7183
RP11-502N13.2	4.0	4.0
RN7SKP134	0.0	0.0
PLBD1-AS1	31.2278	31.2278
GUCY2C	17.0542	17.0542
RP11-174G6.1	6.0	6.0
RP11-174G6.5	540.0	540.0
HIST4H4	132.99968	132.99968
H2AFJ	10605.00609	10605.00609
AC010168.1	0.0	0.0
WBP11	14937.0003	14937.0003
C12orf60	180.00159	180.00159
SMCO3	10.0	10.0
ART4	274.0	274.0
RP11-233G1.4	0.0	0.0
MGP	16932.0	16932.0
ERP27	1179.00013	1179.00013
ARHGDIB	9795.999	9795.999
PDE6H	0.0	0.0
LINC01489	1.0	1.0
RERG	4363.99636	4363.99636
RERG-IT1	0.0	0.0
RERG-AS1	0.0	0.0
METTL8P1	0.0	0.0
PTPRO	5.000002	5.000002
RP11-6K23.1	0.0	0.0
EPS8	4029.99667	4029.99667
RNU6-251P	0.0	0.0
